Title,date
"<p dir=""ltr"">-- <a href=""https://www.dyadicsec.com/"">Dyadic Security</a> (New York, NY), security and usability solutions for crytographic key management: <a href=""http://www.finsmes.com/2017/03/dyadic-security-completes-12m-series-b-funding.html"">$12M</a> B led by Goldman Sachs Principal Strategic Investments, Citi Ventures, Innovation Endeavors.</p>",2017-03-16
"<p dir=""ltr""><strong>--AR/VR--</strong></p>",2017-03-16
"<p dir=""ltr"">-- <a href=""https://wayray.com/"">WayRay</a> (Lausanne, Switzerland), AR holographic displays for connected cars: <a href=""http://www.finsmes.com/2017/03/wayray-raises-18m-in-series-b-funding.html"">$18M</a> B from Alibaba, SAIC Motor.</p>",2017-03-16
"<p dir=""ltr""><strong>--Biotech/Health--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""http://cnogacare.co/"">Cnoga Medical</a> (Or Akiva, Israel), non-invasive diagnostic based on discoloration of the finger: <a href=""http://www.globes.co.il/en/article-chinas-boe-invests-50m-in-cnoga-medical-1001179762"">$50M</a> from BOE.</p>",2017-03-07
"<p dir=""ltr"">-- <a href=""http://ingeneron.com/"">InGeneron</a> (Houston, TX), regenerative stem cells: <a href=""http://medcitynews.com/2017/03/sanford-health-invests-stem-cell/"">$20M</a> from Sanford Health.</p>",2017-03-07
"<p dir=""ltr"">-- <a href=""http://airwaytherapeutics.com/"">Airway Therapeutics</a> (Sharonville, OH), protein replacement therapies for lung disease in premature infants: <a href=""http://www.finsmes.com/2017/03/airway-therapeutics-closes-6-3m-financing.html"">$6.3M</a> Bridge from Cincinnati Children’s Hospital Medical Center, CincyTech, Queen City Angels.</p>",2017-03-07
"<p dir=""ltr""><strong>--Data/Analytics--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://confluent.io/"">Confluent</a> (Palo Alto, CA), commercial arm of open source Apache Kafka high volume enterprise data streaming project: <a href=""https://techcrunch.com/2017/03/07/confluent-raises-50m-to-continue-growing-commercial-arm-of-apache-kafka/"">$50M</a> led by Sequoia, participation from Benchmark, Index Ventures.</p>",2017-03-07
"<p dir=""ltr""><strong>--Enterprise--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://www.peerspace.com/"">Peerspace</a> (San Francisco, CA), P2P marketplace for event location rental: <a href=""http://venturebeat.com/2017/03/06/peerspace-raises-11-million-to-provide-original-event-locations/"">$11M</a> led by Foundation Capital, participation from Carthona, Red Bridge, Mitsui Fudosan.</p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://www.blueface.com/"">Blueface</a> (Dublin, Ireland), cloud platform to integrate land and mobile phone lines: <a href=""http://www.independent.ie/business/irish/irish-cloud-company-blueface-raises-10m-from-bdo-as-it-plans-international-expansion-35502653.html"">$10.6M</a> from BDO fund.</p>",2017-03-07
"<p dir=""ltr"">-- <a href=""http://massappeal.com/"">Mass Appeal</a> (New York, NY), multi-media brand geared towards urban culture: <a href=""http://www.finsmes.com/2017/03/mass-appeal-raises-6m-in-series-a-funding.html"">$6M</a> A led by Universal Music Group, participation from Evolution Media, Jon Jashni, Charles King, Michael Kassan, Usher, Steve Stoute, Karen Lauder, White Owl, Nas. Will continue will content partnerships with TBS and TNT.</p>",2017-03-07
"<p dir=""ltr""><strong>--Cybersecurity--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://www.garrison.com/"">Garrison Technology</a> (London, UK), anti-malware software for enterprise and government: <a href=""http://techcitynews.com/2017/03/06/cybersecurity-company-garrison-technology-gets-12m-in-round-led-by-touchstone-innovations/"">$14.6M</a> A led by Touchstone Innovations, participation from BGF, NM Capital.</p>",2017-03-07
"<p dir=""ltr""><strong>--Fintech--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://www.qapital.com/"">Qapital</a> (New York, NY), app to encourage saving by altering everyday spending habits: <a href=""http://www.finsmes.com/2017/03/qapital-raises-12m-in-series-a-funding.html"">$12M</a> A from Northzone, Anthemis Exponential Ventures, Industrifonden, Rocketship VC.</p>",2017-03-07
"<p dir=""ltr""><strong>--Consumer Internet--</strong></p>",2017-03-07
"<p dir=""ltr"">-- <a href=""https://www.liven.com.au/"">Liven</a> (Melbourne, Australia), offers customers cash back for dining at certain restaurants: <a href=""http://www.afr.com/technology/restaurant-app-liven-scores-10m--if-it-expands-from-sydney-and-melbourne-20170228-gumusu"">$10M</a> from undisclosed investor. Will expand throughout all of Australia.</p>",2017-03-07
"<p dir=""ltr""><strong>--Agtech--</strong></p>",2017-03-07
"<p>-- <a href=""http://agrostar.in/"">AgroStar</a> (Pune, India), direct to consumer agricultural products: <a href=""https://yourstory.com/2017/03/agrostar-funding/"">$10M</a> B led by Accel Partners, participation from IDG, Aavishkar.</p>",2017-03-07
"<p dir=""ltr""><strong>--Enterprise--</strong></p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.skuid.com/"">Skuid</a> (Chattanooga, TN), allows business to build apps without needing developers: <a href=""http://www.finsmes.com/2017/03/skuid-raises-25m-in-series-b-funding.html"">$25M</a> B led by Iconiq Capital, participation from K1 Investment Management. CEO <a href=""https://www.linkedin.com/in/kmcelrath/"">Ken McElrath</a> is a serial entrepreneur in the edtech and enterprise industries.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.canopytax.com/"">Canopy</a> (Lehi, UT), management and tax resolution software for tax professionals: <a href=""http://www.finsmes.com/2017/03/canopy-closes-20m-series-b-financing.html"">$20M</a> B led by Pelion Venture Partners, participation from New Enterprise, EPIC, Deep Fork. CEO <a href=""https://www.linkedin.com/in/kurtavarell/"">Kurt Avarell</a> has headed companies assisting both taxpayers and collectors, Rocket Relief and Converus.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""http://www.borqs.com/"">Borqs</a> (Bengaluru, India), enterprise IoT products and solutions: <a href=""http://tech.economictimes.indiatimes.com/news/technology/iot-solution-provider-borqs-raises-10m-just-ahead-of-reverse-merger/57612002"">$10M</a> E led by Qualcomm, Accel. To IPO on Nasdaq in April.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""http://www.autobooks.co/"">Autobooks</a> (Troy, MI), integration of payment and accounting with online banking for SMEs: <a href=""http://www.finsmes.com/2017/03/autobooks-closes-5-5m-series-a-financing-round.html"">$5.5M</a> A led by Draper Triangle, participation from CU Solutions Group, Baird, Detroit Venture, Invest Michigan.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.ventureapp.com/"">VentureApp</a> (Boston, MA), professional chat platform: <a href=""http://www.finsmes.com/2017/03/ventureapp-secures-4m-in-funding.html"">$4M</a> led by Ryan Moore, participation from Boston Seed, Fullstack, angels. CEO <a href=""https://www.linkedin.com/in/chasegarbarino/"">Chase Garbarino</a> founded and led urban tech information outlet <a href=""http://streetwise.co/"">Streetwise</a>.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.seaters.com/"">Seaters</a> (New York, NY), estimates aggregate demand for events to ensure no empty seats: <a href=""http://www.alleywatch.com/2017/03/nyc-startup-closing-3m-give-hope-concert-sold/"">$3M</a> A from undisclosed investors.</p>",2017-03-14
"<p dir=""ltr""><strong>--Consumer Internet--</strong></p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.guesttoguest.com/en/"">GuestToGuest</a> (Paris, France), P2P platform to exchange homes for long or short stays: <a href=""http://www.finsmes.com/2017/03/guesttoguest-raises-e33m-in-funding-acquires-homeexchange.html"">$35.1M</a> from MAIF. Will acquire US-based HomeExchange.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""http://www.idspecial.com/"">iD Fresh</a> (Bangalore, India), ready-to-cook delivery meals: <a href=""https://indianceo.in/news/foodtech-startup-id-fresh-raises-series-b-funding-premji-investments/"">$25M</a> B from Azim Premji. Plans expansion to US, UK.</p>",2017-03-14
"<p dir=""ltr""><strong>--Fintech--</strong></p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.solarisbank.de/"">solarisBank</a> (Berlin, Germany), licensed startup bank with digital financial services: <a href=""http://www.cnbc.com/2017/03/13/reuters-america-japans-sbi-others-invest-263-mln-euros-in-germanys-solarisbank.html"">$28M</a> from SoftBank, Arvato, Bertelsmann.</p>",2017-03-14
"<p dir=""ltr""><strong>--Edtech--</strong></p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://www.unicaf.org/"">Unicaf</a> (Larnaca, Cyprus), partners with Western universities to offer online courses to young professionals in Africa: <a href=""http://www.finsmes.com/2017/03/unicaf-secures-12m-in-funding.html"">$12M</a> from CDC Group, University Ventures, Savannah Fund. To establish university campus in Malawi.</p>",2017-03-14
"<p dir=""ltr""><strong>--Biotech/Health--</strong></p>",2017-03-14
"<p dir=""ltr"">-- <a href=""https://pokitdok.com/"">PokitDok</a> (San Mateo, CA), blockchain-based patient record management: <a href=""http://www.postandcourier.com/business/charleston-health-care-startup-pokitdok-lands-million-investment-from-life/article_b0a9850a-04f6-11e7-af01-37c53f0bf224.html"">$5M</a> from Guardian Life Insurance.</p>",2017-03-14
"<p dir=""ltr"">-- <a href=""http://www.babelhealth.com/"">Babel Health</a> (Pittsburgh, PA), risk management and data insights for health plan providers: <a href=""http://www.finsmes.com/2017/03/babel-health-raises-1-5m-in-bridge-funding.html"">$1.5M</a> Bridge from Mark Pacala.</p>",2017-03-14
"<p dir=""ltr""><strong>--Adtech/Martech--</strong></p>",2017-03-14
"<p>-- <a href=""http://www.marketingevolution.com/"">Marketing Evolution</a> (New York, NY), AI-based ad attribution and optimization for rotation, targeting, and media mix changes: <a href=""http://www.finsmes.com/2017/03/marketing-evolution-raises-4m-in-vc-funding.html"">$4M</a> from Zetta Venture Partners. CEO <a href=""https://www.linkedin.com/in/rex-briggs-2811b3/"">Rex Briggs</a> spent two years as the director of research at Wired Magazine.</p>",2017-03-14
"<p dir=""ltr""><strong>--Consumer Internet--</strong></p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.airbnb.com/"">Airbnb</a> (San Francisco, CA), platform for short term apartment rentals: <a href=""http://www.finsmes.com/2017/03/airbnb-closes-over-1-billion-series-f-funding-valued-at-31-billion.html"">$1B</a> F from undisclosed investors. Round valued the company at $31B.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.draftkings.com/"">DraftKings</a> (Boston, MA), online fantasy sport betting platform: <a href=""https://www.forbes.com/sites/darrenheitner/2017/03/10/draftkings-raises-another-100-million-despite-pending-merger/#79897473a160"">$100M</a> E1 led by Eldridge Industries.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.turnkeyvr.com/"">Turnkey Vacation Rentals</a> (Austin, TX), vacation rental property management platform: <a href=""http://www.finsmes.com/2017/03/turnkey-vacation-rentals-secures-21m-in-series-c-funding.html"">$21M</a> C led by Adams Street Partners, participation from Altos, Silverton, angels. Will roll out virtual tours and 3D models, in addition to an omni-channel customer communication platform.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://waitrapp.com/"">Waitr</a> (Louisiana), on-demand food delivery platform: <a href=""http://www.theadvertiser.com/story/money/business/2017/03/10/waitr-gets-10m-new-funding-led-drew-brees/99010352/"">$10M</a> led by Drew Brees. To expand to 40 cities nationwide.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""http://www.chairish.com/"">Chairish</a> (San Francisco, CA), operates online vintage furniture and art dealer marketplaces: <a href=""http://www.finsmes.com/2017/03/chairish-raises-8m-in-funding.html"">$8M</a> led by Altos Ventures, participation from OATV, Azure. Chairman <a href=""https://www.linkedin.com/in/greggbrockway/"">Gregg Brockway</a> co-founded Tripit, sold to Concur, after breaking away from another company he co-founded, Hotwire</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.foodsby.com/main/"">Foodsby</a> (Minneapolis, MN), food delivery startup geared towards suburban areas: <a href=""http://www.startribune.com/foodsby-raises-6-million-for-its-suburban-restaurant-delivery-service/415917354/"">$6M</a> A from Greycroft Partners, Corazon Capital, Rally Ventures.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""http://kidizen.com/"">Kidizen</a> (Minneapolis, MN), mobile P2P marketplace for children's toys and clothing: <a href=""http://www.finsmes.com/2017/03/kidizen-closes-3-2m-series-a-funding.html"">$3.2M</a> A led by Origin Ventures, participation from Royal Street, Corigin, Irish Angels, Mergelane, Sofia Fund, Gopher Angels.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.getdatebox.com/"">Datebox</a> (Oklahoma City, OK), monthly subscription boxes of activities for couples: <a href=""http://www.finsmes.com/2017/03/datebox-raises-2-6m-in-seed-funding.html"">$2.6M</a> Seed from Oklahoma Seed Capital, SeedStep Angels, et al.</p>",2017-03-12
"<p dir=""ltr""><strong>--Media--</strong></p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.iflix.com/"">iflix</a> (Malaysia), subscription Internet TV service: <a href=""http://www.finsmes.com/2017/03/internet-tv-company-iflix-raises-90m-in-funding.html"">$90M</a> from Liberty Global, Zain, Sky, Catcha Group, Evolution Media. Chairman <a href=""https://www.linkedin.com/in/pagrove/"">Patrick Grove</a> has co-founded five companies including Catcha Group and Frontier Digital Ventures.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""http://crypttv.com/"">Crypt TV</a> (Los Angeles, CA), online video content focusing on horror: <a href=""http://www.finsmes.com/2017/03/crypt-tv-raises-3-5m-in-funding.html"">$3.5M</a> led by Lerer Hippeau Ventures, participation from Advancit, NBC Universal.</p>",2017-03-12
"<p dir=""ltr""><strong>--Fintech--</strong></p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://toss.im/"">Viva Republica</a> (Seoul, South Korea), P2P payment app, bill pay, and microloans: <a href=""http://www.finsmes.com/2017/03/viva-republica-maker-of-toss-closes-48m-series-c-funding.html"">$48M</a> C led by Goodwater Capital, participation from PayPal Holdings, Bessemer, Altos, Partech.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.currencycloud.com/"">Currencycloud</a> (London, UK), international payments platform: <a href=""http://www.finsmes.com/2017/03/currencycloud-secures-25m-in-series-d-funding.html"">$25M</a> D led by GV, participation from Notion, Sapphire, Rakuten, Anthemis.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://www.realconnex.com/"">RealConnex</a> (New York, NY), B2B platform for real estate developers to access capital sources: <a href=""http://www.finsmes.com/2017/03/realconnex-closes-3-5m-strategic-financing-round.html"">$3.5M</a> led by Silver Portal Capital.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""http://www.siftwallet.com/"">Sift</a> (Sunnyvale, CA), app to maximize credit card benefits, inform users of their financial rights, and get money back: <a href=""http://www.finsmes.com/2017/03/sift-raises-1-5m-in-seed-funding.html"">$1.5M</a> Seed from Liquid 2 Ventures, Plug and Play, Sy Fahimi, Sophia Collier, Band of Angels, Rajul Garg, Anton Gauffin. Co-founder <a href=""https://www.linkedin.com/in/abhinav-dubey-5708b3/"">Abhinav Dubey</a> spent five years as Nokia’s Head of Strategy for the Americas.</p>",2017-03-12
"<p dir=""ltr""><strong>--Enterprise--</strong></p>",2017-03-12
"<p dir=""ltr"">-- <a href=""http://jobtoday.com/en/"">Job Today</a> (Luxembourg), platform to allow potential blue-collar recruits chat with prospective employers: <a href=""https://techcrunch.com/2017/03/10/jobtoday-inks-35m-media-for-equity-deal-with-european-broadcasters/"">$35M</a> Content-for-equity from Astremedia, German Media Pool, RTL.</p>",2017-03-12
"<p dir=""ltr"">-- <a href=""https://pre.payqix.com/"">PayQix</a> (Hong Kong), business and payment management tools for SMEs: <a href=""http://www.finsmes.com/2017/03/payqix-receives-11m-in-funding.html"">$11M</a> A from undisclosed investors.</p>",2017-03-12
